# Per-class results, RQ1-RQ4 (paper Sec. 5.1-5.4).
# STRATIFIED SAMPLE, not the full corpus. Generation and the build ran on all
# 147,473 classes, so the compilation-rate and attempt columns of
# tab:extended_results_with_compilation are corpus-wide. Coverage, mutation and
# smell columns are computed on these 400 classes per configuration, drawn once
# by lines of code and cyclomatic complexity and held fixed across all 37
# configurations so that every comparison is paired. Sampling error on a quality
# column is about +/-2 pp; see tab:rq1_dispersion.
# pit_tests_run is the number of tests PIT actually ran against after
# skipFailingTests; it equals tests_run wherever the final suite passes.
# semantically_reproducible is the memorization probe's verdict for the class,
# at the CodeBLEU 0.8 threshold; it is a property of the class, so it is the
# same across every configuration of that class.
# Class and repository identifiers are anonymised.
project_id,class_name,qualified_name,model,strategy,compiled_initially,compiled,tests_passed,attempts,correction_iterations,correction_termination,line_coverage,branch_coverage,method_coverage,mutation_score,mutants_killed,mutants_survived,mutants_excluded,smell_detector,AR,EH,MG,EA,LT,UT,RO,MNT,initial_error_category,initial_error_phase,error_resolved,tests_run,pit_tests_run,test_failures,prompt_tokens,completion_tokens,duration_seconds,error,test_file,semantically_reproducible
repo_009,Class089,com.example.p9.Class089,gpt-4o-mini,zero-shot,1,1,1,1,0,success,77.9814,63.8363,82.5639,72.7351,8,3,1,tsdetect,0,0,1,1,1,0,0,8,,,0,10,10,0,4478,1328,13.89,,src/test/java/com/example/p9/Class089Test.java,0
repo_010,Class090,com.example.p10.Class090,gpt-4o-mini,zero-shot,0,1,1,2,1,success,58.8159,41.7983,74.0866,50.0885,7,7,1,tsdetect,0,2,0,3,6,1,0,10,hallucinated_symbol,compilation,1,11,11,0,4454,1222,18.07,,src/test/java/com/example/p10/Class090Test.java,0
repo_011,Class091,com.example.p11.Class091,gpt-4o-mini,zero-shot,1,1,1,1,0,success,91.1142,53.0144,91.2961,63.6399,7,4,1,tsdetect,0,0,0,0,5,0,0,3,,,0,8,8,0,4765,1489,21.73,,src/test/java/com/example/p11/Class091Test.java,0
repo_012,Class092,com.example.p12.Class092,gpt-4o-mini,zero-shot,1,1,1,1,0,success,73.7698,48.0507,85.7034,36.3237,4,7,1,tsdetect,2,1,1,0,1,0,0,2,,,0,12,12,0,3837,1691,20.11,,src/test/java/com/example/p12/Class092Test.java,0
repo_013,Class093,com.example.p13.Class093,gpt-4o-mini,zero-shot,0,1,1,2,1,success,37.8645,13.8988,64.2734,20.8983,5,19,1,tsdetect,2,1,0,5,12,0,0,18,mock_setup,compilation,1,6,6,0,4343,1573,19.2,,src/test/java/com/example/p13/Class093Test.java,1
repo_014,Class094,com.example.p14.Class094,gpt-4o-mini,zero-shot,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,4,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,4624,1312,21.14,compilation failed after 5 attempts,,1
repo_015,Class095,com.example.p15.Class095,gpt-4o-mini,zero-shot,0,1,1,2,1,success,39.3897,26.7842,54.9246,27.2949,3,8,1,tsdetect,2,2,0,5,4,0,0,15,missing_import,compilation,1,7,7,0,4092,2052,17.45,,src/test/java/com/example/p15/Class095Test.java,1
repo_016,Class096,com.example.p16.Class096,gpt-4o-mini,zero-shot,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,0,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,4210,936,15.61,compilation failed after 5 attempts,,0
repo_017,Class097,com.example.p17.Class097,gpt-4o-mini,zero-shot,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,2,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,4167,1506,22.47,compilation failed after 5 attempts,,0
repo_018,Class098,com.example.p18.Class098,gpt-4o-mini,zero-shot,0,1,1,2,1,success,50.4768,10.7018,68.3280,36.2982,8,14,1,tsdetect,2,1,0,0,6,0,0,8,missing_import,compilation,1,5,5,0,4232,1781,16.23,,src/test/java/com/example/p18/Class098Test.java,1
repo_019,Class099,com.example.p19.Class099,gpt-4o-mini,zero-shot,1,1,1,1,0,success,89.8957,69.3738,94.1036,63.1364,12,7,2,tsdetect,0,1,0,1,1,0,0,3,,,0,5,5,0,4222,1787,13.89,,src/test/java/com/example/p19/Class099Test.java,0
repo_020,Class100,com.example.p20.Class100,gpt-4o-mini,zero-shot,1,1,1,1,0,success,89.0710,71.3645,99.9194,87.6275,21,3,2,tsdetect,0,0,0,0,3,0,0,5,,,0,14,14,0,3742,1698,11.72,,src/test/java/com/example/p20/Class100Test.java,1
repo_021,Class101,com.example.p21.Class101,gpt-4o-mini,zero-shot,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,0,tsdetect,0,0,0,0,0,0,0,0,missing_import,compilation,0,0,0,0,4058,1323,20.27,compilation failed after 5 attempts,,0
repo_022,Class102,com.example.p22.Class102,gpt-4o-mini,zero-shot,1,1,1,1,0,success,70.8973,46.6749,86.1955,35.7209,5,9,1,tsdetect,1,2,1,2,2,0,0,5,,,0,7,7,0,3933,1552,13.87,,src/test/java/com/example/p22/Class102Test.java,0
repo_023,Class103,com.example.p23.Class103,gpt-4o-mini,zero-shot,0,1,1,2,1,success,47.8734,25.2276,62.6032,33.3134,11,22,3,tsdetect,0,1,0,3,3,0,0,12,syntax_violation,compilation,1,12,12,0,4421,1366,12.22,,src/test/java/com/example/p23/Class103Test.java,0
repo_024,Class104,com.example.p24.Class104,gpt-4o-mini,zero-shot,1,1,1,1,0,success,74.8036,56.5342,90.4136,36.3411,4,7,1,tsdetect,1,0,0,2,2,0,0,7,,,0,7,7,0,4367,1931,16.33,,src/test/java/com/example/p24/Class104Test.java,0
repo_025,Class105,com.example.p25.Class105,gpt-4o-mini,zero-shot,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,0,tsdetect,0,0,0,0,0,0,0,0,type_mismatch,compilation,0,0,0,0,4534,1626,12.73,compilation failed after 5 attempts,,0
repo_026,Class106,com.example.p26.Class106,gpt-4o-mini,zero-shot,0,1,1,2,1,success,56.7210,34.1762,76.7599,35.7695,5,9,1,tsdetect,1,1,0,0,6,1,0,8,missing_import,compilation,1,5,5,0,4510,1539,19.49,,src/test/java/com/example/p26/Class106Test.java,0
repo_027,Class107,com.example.p27.Class107,gpt-4o-mini,zero-shot,0,1,1,2,1,success,42.1252,18.9631,61.1942,45.4777,5,6,1,tsdetect,0,0,0,0,11,0,0,11,type_mismatch,compilation,1,6,6,0,4424,1263,12.32,,src/test/java/com/example/p27/Class107Test.java,1
repo_028,Class108,com.example.p28.Class108,gpt-4o-mini,zero-shot,1,1,1,1,0,success,77.2637,56.2717,93.6511,45.4826,5,6,1,tsdetect,2,0,0,2,2,0,0,8,,,0,9,9,0,3811,1252,17.03,,src/test/java/com/example/p28/Class108Test.java,0
repo_029,Class109,com.example.p29.Class109,gpt-4o-mini,zero-shot,0,1,1,3,2,success,42.8366,7.6887,62.9415,29.4336,5,12,1,tsdetect,1,2,1,0,8,0,0,7,type_mismatch,compilation,1,6,6,0,4257,1262,13.28,,src/test/java/com/example/p29/Class109Test.java,0
repo_030,Class110,com.example.p30.Class110,gpt-4o-mini,zero-shot,0,1,1,2,1,success,51.3524,17.2317,63.0620,33.4210,4,8,1,tsdetect,1,2,0,4,9,0,1,14,runtime_exception,test,1,7,7,0,4284,1967,13.01,,src/test/java/com/example/p30/Class110Test.java,1
repo_031,Class111,com.example.p31.Class111,gpt-4o-mini,zero-shot,1,1,1,1,0,success,97.6976,51.9453,90.5618,92.6116,25,2,2,tsdetect,0,0,0,3,0,1,0,2,,,0,6,6,0,4210,1630,11.33,,src/test/java/com/example/p31/Class111Test.java,0
repo_032,Class112,com.example.p32.Class112,gpt-4o-mini,zero-shot,1,1,1,1,0,success,91.9298,76.7915,90.3936,79.4706,66,17,5,tsdetect,1,1,0,0,4,0,0,1,,,0,5,5,0,4276,1379,18.43,,src/test/java/com/example/p32/Class112Test.java,0
repo_033,Class113,com.example.p33.Class113,gpt-4o-mini,zero-shot,0,1,1,2,1,success,40.6123,20.1973,55.6782,5.8797,1,16,1,tsdetect,2,2,0,3,7,0,0,12,assertion_failure,test,1,10,10,0,4105,1777,23.96,,src/test/java/com/example/p33/Class113Test.java,0
repo_034,Class114,com.example.p34.Class114,gpt-4o-mini,zero-shot,1,1,1,1,0,success,67.3199,47.5223,82.2569,54.5752,6,5,1,tsdetect,2,0,0,5,5,1,0,2,,,0,10,10,0,4332,1517,11.31,,src/test/java/com/example/p34/Class114Test.java,0
repo_035,Class115,com.example.p35.Class115,gpt-4o-mini,zero-shot,0,1,1,3,2,success,58.8741,41.5048,65.7473,36.3598,4,7,1,tsdetect,0,0,0,2,2,0,0,10,assertion_failure,test,1,7,7,0,4278,1562,20.47,,src/test/java/com/example/p35/Class115Test.java,0
repo_036,Class116,com.example.p36.Class116,gpt-4o-mini,zero-shot,1,1,1,1,0,success,75.1479,60.2588,82.1538,64.2274,9,5,1,tsdetect,3,0,0,1,0,0,0,4,,,0,4,4,0,4615,1723,12.77,,src/test/java/com/example/p36/Class116Test.java,0
repo_037,Class117,com.example.p37.Class117,gpt-4o-mini,zero-shot,0,1,1,2,1,success,57.2818,1.8957,64.0901,33.3414,10,20,2,tsdetect,0,1,0,3,7,0,0,10,hallucinated_symbol,compilation,1,10,10,0,4601,1347,23.38,,src/test/java/com/example/p37/Class117Test.java,0
repo_038,Class118,com.example.p38.Class118,gpt-4o-mini,zero-shot,1,1,1,1,0,success,74.3754,56.8163,86.4609,62.5749,10,6,1,tsdetect,5,1,0,1,3,0,0,6,,,0,6,6,0,4887,1547,11.55,,src/test/java/com/example/p38/Class118Test.java,1
repo_039,Class119,com.example.p39.Class119,gpt-4o-mini,zero-shot,0,1,1,2,1,success,41.9158,17.8364,60.5205,18.0967,2,9,1,tsdetect,3,0,0,3,5,0,0,9,runtime_exception,test,1,10,10,0,4231,1429,15.21,,src/test/java/com/example/p39/Class119Test.java,0
repo_040,Class120,com.example.p40.Class120,gpt-4o-mini,zero-shot,1,1,1,1,0,success,63.5719,41.6793,82.9676,57.0047,16,12,2,tsdetect,2,3,0,0,3,0,0,4,,,0,8,8,0,4736,1552,11.45,,src/test/java/com/example/p40/Class120Test.java,0
repo_041,Class121,com.example.p41.Class121,gpt-4o-mini,zero-shot,1,1,1,1,0,success,81.5779,76.1709,95.2661,50.0348,8,8,2,tsdetect,2,1,0,1,0,0,0,3,,,0,5,5,0,4616,2117,16.7,,src/test/java/com/example/p41/Class121Test.java,0
repo_042,Class122,com.example.p42.Class122,gpt-4o-mini,zero-shot,0,1,1,2,1,success,59.0986,39.9159,71.2664,37.5385,12,20,2,tsdetect,2,1,0,5,10,0,0,11,type_mismatch,compilation,1,4,4,0,4051,1423,13.92,,src/test/java/com/example/p42/Class122Test.java,1
repo_043,Class123,com.example.p43.Class123,gpt-4o-mini,zero-shot,0,1,1,2,1,success,62.6796,46.9241,71.7477,47.1207,16,18,2,tsdetect,1,1,0,6,2,1,0,4,missing_import,compilation,1,8,8,0,4185,1974,21.98,,src/test/java/com/example/p43/Class123Test.java,0
repo_044,Class124,com.example.p44.Class124,gpt-4o-mini,zero-shot,1,1,1,1,0,success,80.4786,53.8272,91.4699,80.0823,16,4,1,tsdetect,0,0,0,1,1,0,0,2,,,0,7,7,0,4295,1396,10.59,,src/test/java/com/example/p44/Class124Test.java,0
repo_045,Class125,com.example.p45.Class125,gpt-4o-mini,zero-shot,0,1,1,2,1,success,48.5337,34.7498,65.9067,23.5226,4,13,1,tsdetect,3,0,0,5,7,0,2,7,missing_import,compilation,1,5,5,0,4429,1422,20.89,,src/test/java/com/example/p45/Class125Test.java,0
repo_046,Class126,com.example.p46.Class126,gpt-4o-mini,zero-shot,0,1,1,2,1,success,52.0510,37.4974,76.4897,47.3407,9,10,1,tsdetect,1,1,0,3,9,0,0,6,assertion_failure,test,1,6,6,0,4108,2118,14.08,,src/test/java/com/example/p46/Class126Test.java,0
repo_047,Class127,com.example.p47.Class127,gpt-4o-mini,zero-shot,1,1,1,1,0,success,70.6810,48.2895,79.9866,70.5861,12,5,1,tsdetect,0,0,0,2,3,0,0,6,,,0,5,5,0,4714,1383,22.05,,src/test/java/com/example/p47/Class127Test.java,1
repo_048,Class128,com.example.p48.Class128,gpt-4o-mini,zero-shot,1,1,1,1,0,success,68.2268,42.5538,79.7503,45.4513,5,6,1,tsdetect,1,0,0,1,7,1,0,8,,,0,14,14,0,4884,1518,16.76,,src/test/java/com/example/p48/Class128Test.java,0
repo_049,Class129,com.example.p49.Class129,gpt-4o-mini,zero-shot,1,1,1,1,0,success,86.9520,70.6042,87.0015,72.8134,8,3,1,tsdetect,0,1,0,1,2,1,0,3,,,0,7,7,0,4561,1251,22.23,,src/test/java/com/example/p49/Class129Test.java,0
repo_050,Class130,com.example.p50.Class130,gpt-4o-mini,zero-shot,1,1,1,1,0,success,86.2414,77.2784,99.4066,50.0000,28,28,4,tsdetect,1,1,0,1,0,1,0,3,,,0,9,9,0,4182,1081,12.13,,src/test/java/com/example/p50/Class130Test.java,0
repo_051,Class131,com.example.p51.Class131,gpt-4o-mini,zero-shot,1,1,1,1,0,success,86.6461,72.2307,92.5915,43.7515,7,9,1,tsdetect,0,4,0,2,3,1,0,1,,,0,5,5,0,3732,919,16.29,,src/test/java/com/example/p51/Class131Test.java,0
repo_052,Class132,com.example.p52.Class132,gpt-4o-mini,zero-shot,0,1,1,2,1,success,56.5102,38.2695,69.4699,28.5380,6,15,2,tsdetect,1,2,0,2,4,1,0,3,syntax_violation,compilation,1,11,11,0,5065,1581,11.21,,src/test/java/com/example/p52/Class132Test.java,1
repo_053,Class133,com.example.p53.Class133,gpt-4o-mini,zero-shot,1,1,1,1,0,success,73.9310,53.6477,84.3588,54.5572,6,5,1,tsdetect,0,0,0,2,2,0,0,3,,,0,10,10,0,4265,1120,14.82,,src/test/java/com/example/p53/Class133Test.java,0
repo_054,Class134,com.example.p54.Class134,gpt-4o-mini,zero-shot,1,1,1,1,0,success,100.0000,88.1050,100.0000,90.8804,10,1,1,tsdetect,0,0,1,0,0,0,0,0,,,0,14,14,0,5010,1590,13.71,,src/test/java/com/example/p54/Class134Test.java,1
repo_055,Class135,com.example.p55.Class135,gpt-4o-mini,zero-shot,1,1,1,1,0,success,72.8039,57.9747,88.7092,81.8288,9,2,1,tsdetect,3,2,0,4,1,0,0,4,,,0,14,14,0,4533,1638,17.18,,src/test/java/com/example/p55/Class135Test.java,0
repo_056,Class136,com.example.p56.Class136,gpt-4o-mini,zero-shot,0,1,1,2,1,success,53.6670,19.4519,63.8580,45.5323,5,6,1,tsdetect,2,1,0,1,9,1,0,11,syntax_violation,compilation,1,4,4,0,4164,1243,12.4,,src/test/java/com/example/p56/Class136Test.java,0
repo_057,Class137,com.example.p57.Class137,gpt-4o-mini,zero-shot,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,6,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,4369,1305,15.57,compilation failed after 5 attempts,,0
repo_058,Class138,com.example.p58.Class138,gpt-4o-mini,zero-shot,0,1,1,2,1,success,39.1810,11.3575,62.7961,54.5730,6,5,1,tsdetect,1,2,0,3,6,0,0,14,missing_import,compilation,1,12,12,0,4095,709,21.8,,src/test/java/com/example/p58/Class138Test.java,0
repo_059,Class139,com.example.p59.Class139,gpt-4o-mini,zero-shot,0,1,1,2,1,success,65.1909,49.4725,73.0422,63.3756,19,11,2,tsdetect,2,0,0,4,2,0,0,6,syntax_violation,compilation,1,14,14,0,4672,1536,24.23,,src/test/java/com/example/p59/Class139Test.java,0
repo_060,Class140,com.example.p60.Class140,gpt-4o-mini,zero-shot,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,2,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,3844,1467,12.86,compilation failed after 5 attempts,,0
repo_061,Class141,com.example.p61.Class141,gpt-4o-mini,zero-shot,1,1,1,1,0,success,78.1245,50.0896,94.7901,45.4454,5,6,1,tsdetect,0,0,0,0,2,0,0,4,,,0,11,11,0,4886,1623,11.07,,src/test/java/com/example/p61/Class141Test.java,0
repo_062,Class142,com.example.p62.Class142,gpt-4o-mini,zero-shot,1,1,1,1,0,success,68.5005,40.7274,79.4524,63.7000,7,4,1,tsdetect,0,2,0,2,4,3,0,3,,,0,8,8,0,5121,1377,11.73,,src/test/java/com/example/p62/Class142Test.java,0
repo_063,Class143,com.example.p63.Class143,gpt-4o-mini,zero-shot,0,1,1,2,1,success,63.3223,40.9306,74.7950,27.1880,3,8,1,tsdetect,2,2,0,1,4,0,1,10,hallucinated_symbol,compilation,1,7,7,0,4235,1731,16.21,,src/test/java/com/example/p63/Class143Test.java,0
repo_064,Class144,com.example.p64.Class144,gpt-4o-mini,zero-shot,0,1,1,2,1,success,58.0680,29.5714,65.8792,26.6175,4,11,1,tsdetect,1,3,0,2,6,1,0,9,runtime_exception,test,1,5,5,0,4344,1428,11.06,,src/test/java/com/example/p64/Class144Test.java,1
repo_065,Class145,com.example.p65.Class145,gpt-4o-mini,zero-shot,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,0,tsdetect,0,0,0,0,0,0,0,0,hallucinated_symbol,compilation,0,0,0,0,4636,1080,13.57,compilation failed after 5 attempts,,0
repo_066,Class146,com.example.p66.Class146,gpt-4o-mini,zero-shot,0,1,1,2,1,success,56.6594,28.5322,73.7489,41.7208,5,7,1,tsdetect,3,1,0,2,4,0,0,6,hallucinated_symbol,compilation,1,8,8,0,3496,1572,21.45,,src/test/java/com/example/p66/Class146Test.java,0
repo_067,Class147,com.example.p67.Class147,gpt-4o-mini,zero-shot,1,1,1,1,0,success,73.6757,52.7774,80.0154,57.8915,11,8,1,tsdetect,2,1,0,3,2,0,0,6,,,0,4,4,0,4480,1574,18.67,,src/test/java/com/example/p67/Class147Test.java,1
repo_068,Class148,com.example.p68.Class148,gpt-4o-mini,zero-shot,1,1,1,1,0,success,82.4326,60.7691,90.4954,45.4049,5,6,1,tsdetect,0,0,0,1,3,0,0,5,,,0,10,10,0,3613,1632,12.9,,src/test/java/com/example/p68/Class148Test.java,0
repo_069,Class149,com.example.p69.Class149,gpt-4o-mini,zero-shot,0,1,1,2,1,success,54.7008,33.6837,65.7538,22.7324,5,17,2,tsdetect,0,1,0,5,7,0,0,12,hallucinated_symbol,compilation,1,11,11,0,4432,2068,12.46,,src/test/java/com/example/p69/Class149Test.java,0
repo_070,Class150,com.example.p70.Class150,gpt-4o-mini,zero-shot,0,1,1,2,1,success,61.0580,49.3902,83.5667,23.5283,4,13,1,tsdetect,0,0,0,6,0,0,0,11,hallucinated_symbol,compilation,1,4,4,0,3896,1526,15.19,,src/test/java/com/example/p70/Class150Test.java,0
repo_071,Class151,com.example.p71.Class151,gpt-4o-mini,zero-shot,1,1,1,1,0,success,75.0232,61.7026,91.3568,54.6803,6,5,1,tsdetect,2,2,0,0,1,0,0,12,,,0,9,9,0,4746,1458,14.86,,src/test/java/com/example/p71/Class151Test.java,0
repo_072,Class152,com.example.p72.Class152,gpt-4o-mini,zero-shot,1,1,1,1,0,success,73.5095,45.1661,80.5344,49.9754,6,6,1,tsdetect,0,0,0,1,5,1,0,4,,,0,9,9,0,4611,1194,14.25,,src/test/java/com/example/p72/Class152Test.java,0
repo_073,Class153,com.example.p73.Class153,gpt-4o-mini,zero-shot,0,1,1,2,1,success,58.4696,18.1092,68.0133,23.9011,5,16,1,tsdetect,1,0,0,2,2,1,0,15,hallucinated_symbol,compilation,1,5,5,0,4602,1637,17.07,,src/test/java/com/example/p73/Class153Test.java,1
repo_074,Class154,com.example.p74.Class154,gpt-4o-mini,zero-shot,0,1,1,2,1,success,65.3646,41.5287,78.8211,23.0987,3,10,1,tsdetect,3,2,0,2,9,0,0,8,type_mismatch,compilation,1,13,13,0,4262,1358,17.44,,src/test/java/com/example/p74/Class154Test.java,1
repo_075,Class155,com.example.p75.Class155,gpt-4o-mini,zero-shot,1,1,1,1,0,success,63.7359,53.0668,72.2778,45.5461,5,6,1,tsdetect,1,0,0,3,5,0,0,7,,,0,10,10,0,4714,958,22.95,,src/test/java/com/example/p75/Class155Test.java,0
repo_076,Class156,com.example.p76.Class156,gpt-4o-mini,zero-shot,1,1,1,1,0,success,63.1085,38.9719,81.2611,36.3763,4,7,1,tsdetect,2,1,0,1,2,1,0,5,,,0,4,4,0,4707,1200,15.83,,src/test/java/com/example/p76/Class156Test.java,1
repo_077,Class157,com.example.p77.Class157,gpt-4o-mini,zero-shot,1,1,1,1,0,success,72.0086,37.4914,77.6502,30.7652,4,9,1,tsdetect,0,2,0,1,8,1,0,7,,,0,13,13,0,4377,1308,16.52,,src/test/java/com/example/p77/Class157Test.java,1
repo_078,Class158,com.example.p78.Class158,gpt-4o-mini,zero-shot,1,1,1,1,0,success,60.1389,50.8831,77.1785,49.9574,13,13,2,tsdetect,1,1,0,3,3,0,1,11,,,0,14,14,0,4690,1147,13.46,,src/test/java/com/example/p78/Class158Test.java,1
repo_079,Class159,com.example.p79.Class159,gpt-4o-mini,zero-shot,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,0,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,4800,1179,19.76,compilation failed after 5 attempts,,0
repo_000,Class160,com.example.p0.Class160,gpt-4o-mini,zero-shot,1,1,1,1,0,success,65.9252,57.6473,85.3315,18.3080,2,9,1,tsdetect,1,2,2,1,4,1,1,9,,,0,13,13,0,4374,1247,12.36,,src/test/java/com/example/p0/Class160Test.java,0
repo_001,Class161,com.example.p1.Class161,gpt-4o-mini,zero-shot,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,1,tsdetect,0,0,0,0,0,0,0,0,hallucinated_symbol,compilation,0,0,0,0,4177,1766,12.88,compilation failed after 5 attempts,,0
repo_002,Class162,com.example.p2.Class162,gpt-4o-mini,zero-shot,0,1,1,2,1,success,55.9580,20.9088,65.5808,18.1042,2,9,1,tsdetect,1,1,0,0,1,0,0,3,hallucinated_symbol,compilation,1,8,8,0,4358,1044,16.96,,src/test/java/com/example/p2/Class162Test.java,0
repo_003,Class163,com.example.p3.Class163,gpt-4o-mini,zero-shot,1,1,1,1,0,success,74.4723,44.9218,86.3023,54.5728,6,5,1,tsdetect,1,0,0,2,4,1,0,6,,,0,10,10,0,4344,1547,17.85,,src/test/java/com/example/p3/Class163Test.java,0
repo_004,Class164,com.example.p4.Class164,gpt-4o-mini,zero-shot,0,1,1,2,1,success,41.1524,14.4587,69.0970,18.1536,2,9,1,tsdetect,1,0,0,1,5,0,0,10,runtime_exception,test,1,12,12,0,4038,1667,10.51,,src/test/java/com/example/p4/Class164Test.java,0
repo_005,Class165,com.example.p5.Class165,gpt-4o-mini,zero-shot,1,1,1,1,0,success,65.4123,44.1038,83.5641,44.0155,11,14,2,tsdetect,2,0,0,3,4,0,0,5,,,0,7,7,0,4466,1518,13.8,,src/test/java/com/example/p5/Class165Test.java,0
repo_006,Class166,com.example.p6.Class166,gpt-4o-mini,zero-shot,0,1,1,2,1,success,61.9932,29.2804,79.0924,45.4702,5,6,1,tsdetect,3,1,0,4,3,0,0,7,syntax_violation,compilation,1,13,13,0,3568,1062,18.21,,src/test/java/com/example/p6/Class166Test.java,0
repo_007,Class167,com.example.p7.Class167,gpt-4o-mini,zero-shot,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,1,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,4428,1228,12.11,compilation failed after 5 attempts,,0
repo_008,Class168,com.example.p8.Class168,gpt-4o-mini,zero-shot,1,1,1,1,0,success,71.9330,40.1563,78.6780,52.2831,11,10,2,tsdetect,1,0,0,1,9,1,0,7,,,0,11,11,0,4038,709,18.66,,src/test/java/com/example/p8/Class168Test.java,0
repo_009,Class169,com.example.p9.Class169,gpt-4o-mini,zero-shot,1,1,1,1,0,success,76.2661,56.7124,86.4087,44.3799,8,10,1,tsdetect,0,0,0,1,3,1,0,10,,,0,13,13,0,4562,1679,16.47,,src/test/java/com/example/p9/Class169Test.java,0
repo_010,Class170,com.example.p10.Class170,gpt-4o-mini,zero-shot,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,2,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,4413,1349,15.9,compilation failed after 5 attempts,,1
repo_011,Class171,com.example.p11.Class171,gpt-4o-mini,zero-shot,1,1,1,1,0,success,78.6701,56.9309,88.8457,53.5634,30,26,3,tsdetect,0,0,0,1,5,0,0,1,,,0,4,4,0,4192,1663,11.62,,src/test/java/com/example/p11/Class171Test.java,0
repo_012,Class172,com.example.p12.Class172,gpt-4o-mini,zero-shot,0,1,1,2,1,success,34.2821,2.6489,61.0180,15.8787,6,32,2,tsdetect,1,2,1,6,12,1,0,8,hallucinated_symbol,compilation,1,14,14,0,3966,1506,13.15,,src/test/java/com/example/p12/Class172Test.java,0
repo_013,Class173,com.example.p13.Class173,gpt-4o-mini,zero-shot,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,2,tsdetect,0,0,0,0,0,0,0,0,hallucinated_symbol,compilation,0,0,0,0,5127,1508,16.26,compilation failed after 5 attempts,,0
repo_014,Class174,com.example.p14.Class174,gpt-4o-mini,zero-shot,1,1,1,1,0,success,63.3357,46.8184,78.5640,54.5409,6,5,1,tsdetect,3,1,1,2,4,1,0,7,,,0,10,10,0,4206,1665,15.69,,src/test/java/com/example/p14/Class174Test.java,0
repo_015,Class175,com.example.p15.Class175,gpt-4o-mini,zero-shot,1,1,1,1,0,success,72.7243,49.0825,80.2864,27.2535,3,8,1,tsdetect,1,2,0,1,3,1,0,8,,,0,6,6,0,4471,1234,17.64,,src/test/java/com/example/p15/Class175Test.java,0
repo_016,Class176,com.example.p16.Class176,gpt-4o-mini,zero-shot,1,1,1,1,0,success,60.4844,32.6368,80.3511,45.4116,5,6,1,tsdetect,1,0,0,1,4,0,0,8,,,0,12,12,0,4244,1580,11.69,,src/test/java/com/example/p16/Class176Test.java,0
repo_017,Class177,com.example.p17.Class177,gpt-4o-mini,zero-shot,0,1,1,2,1,success,47.0278,19.3264,63.7903,53.8038,7,6,1,tsdetect,2,0,1,2,8,0,1,13,syntax_violation,compilation,1,4,4,0,4211,1234,17.69,,src/test/java/com/example/p17/Class177Test.java,1
repo_018,Class178,com.example.p18.Class178,gpt-4o-mini,zero-shot,0,1,1,2,1,success,47.2112,11.9145,58.9761,18.2076,2,9,1,tsdetect,2,0,0,3,4,0,0,12,hallucinated_symbol,compilation,1,7,7,0,4727,1419,15.76,,src/test/java/com/example/p18/Class178Test.java,0
repo_019,Class179,com.example.p19.Class179,gpt-4o-mini,zero-shot,0,0,0,4,3,regression,0.0,0.0,0.0,0.0,0,0,2,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,3670,1629,15.48,compilation failed after 5 attempts,,1
repo_020,Class180,com.example.p20.Class180,gpt-4o-mini,zero-shot,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,2,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,5036,1256,16.67,compilation failed after 5 attempts,,0
repo_021,Class181,com.example.p21.Class181,gpt-4o-mini,zero-shot,1,1,1,1,0,success,73.3471,42.8009,79.1583,55.9589,14,11,2,tsdetect,1,0,0,5,3,0,1,7,,,0,7,7,0,3988,697,11.28,,src/test/java/com/example/p21/Class181Test.java,0
