# RQ7 -- the correction loop as a factor orthogonal to the strategy (tab:rq7_loop).
# Same 2,000 classes as per_class_controls.csv, and for zero-shot and dynamic the same
# draw: compiled_loop_off equals compiled_initially there and tokens_loop_on equals tokens.
# tokens_loop_off is generation alone; tokens_loop_on adds 6,400 per correction iteration.
# compiled_loop_on is a superset of compiled_loop_off: the loop only repairs what failed.
class_id,strategy,compiled_loop_off,compiled_loop_on,tokens_loop_off,tokens_loop_on
s_0644,zero-shot,1,1,6375,10066
s_0645,zero-shot,1,1,4913,4913
s_0646,zero-shot,0,1,4124,8187
s_0647,zero-shot,1,1,6011,7858
s_0648,zero-shot,1,1,6241,7519
s_0649,zero-shot,0,1,1807,1807
s_0650,zero-shot,1,1,6052,6052
s_0651,zero-shot,0,1,4749,5272
s_0652,zero-shot,0,1,4147,7270
s_0653,zero-shot,1,1,5773,8381
s_0654,zero-shot,1,1,4746,29892
s_0655,zero-shot,1,1,5247,6223
s_0656,zero-shot,1,1,5671,5671
s_0657,zero-shot,0,1,8418,8467
s_0658,zero-shot,0,1,3658,5640
s_0659,zero-shot,1,1,5172,21670
s_0660,zero-shot,0,0,3421,5941
s_0661,zero-shot,0,0,6734,14139
s_0662,zero-shot,0,1,10663,10663
s_0663,zero-shot,1,1,6465,15608
s_0664,zero-shot,0,1,8058,84235
s_0665,zero-shot,1,1,5034,8675
s_0666,zero-shot,0,1,6894,11960
s_0667,zero-shot,0,1,6171,7330
s_0668,zero-shot,0,1,6053,7541
s_0669,zero-shot,0,1,6669,6669
s_0670,zero-shot,1,1,5802,9783
s_0671,zero-shot,0,0,5382,11008
s_0672,zero-shot,1,1,3612,4671
s_0673,zero-shot,1,1,6151,12273
s_0674,zero-shot,0,1,4089,4089
s_0675,zero-shot,1,1,9072,15037
s_0676,zero-shot,1,1,3549,3549
s_0677,zero-shot,0,1,4425,20096
s_0678,zero-shot,1,1,4459,7431
s_0679,zero-shot,1,1,6253,6253
s_0680,zero-shot,0,0,7118,8089
s_0681,zero-shot,0,1,6432,7523
s_0682,zero-shot,1,1,6616,63700
s_0683,zero-shot,1,1,7846,7846
s_0684,zero-shot,1,1,3426,7004
s_0685,zero-shot,1,1,5804,5804
s_0686,zero-shot,0,0,6949,7951
s_0687,zero-shot,1,1,4116,7452
s_0688,zero-shot,0,0,5121,17095
s_0689,zero-shot,0,1,7744,7744
s_0690,zero-shot,0,1,2741,15846
s_0691,zero-shot,0,1,3768,3768
s_0692,zero-shot,1,1,5380,33877
s_0693,zero-shot,0,1,7201,7201
s_0694,zero-shot,0,1,3343,3864
s_0695,zero-shot,1,1,5729,12722
s_0696,zero-shot,1,1,7115,7115
s_0697,zero-shot,0,1,4433,12795
s_0698,zero-shot,0,1,4190,14086
s_0699,zero-shot,1,1,7694,7954
s_0700,zero-shot,0,1,5189,6986
s_0701,zero-shot,1,1,7716,14256
s_0702,zero-shot,0,1,2607,3785
s_0703,zero-shot,1,1,5821,5821
s_0704,zero-shot,0,1,3253,6404
s_0705,zero-shot,1,1,7444,7444
s_0706,zero-shot,1,1,5643,5643
s_0707,zero-shot,1,1,5915,9431
s_0708,zero-shot,1,1,6629,12718
s_0709,zero-shot,1,1,7037,7718
s_0710,zero-shot,1,1,9576,9576
s_0711,zero-shot,1,1,9943,12731
s_0712,zero-shot,0,1,10575,14205
s_0713,zero-shot,1,1,4623,4623
s_0714,zero-shot,0,1,6617,33373
s_0715,zero-shot,1,1,3897,7099
s_0716,zero-shot,1,1,7302,33428
s_0717,zero-shot,1,1,4436,5558
s_0718,zero-shot,0,1,3410,14366
s_0719,zero-shot,1,1,12167,29339
s_0720,zero-shot,1,1,5073,8323
s_0721,zero-shot,1,1,4242,39059
s_0722,zero-shot,0,0,3893,3893
s_0723,zero-shot,0,0,7747,7747
s_0724,zero-shot,1,1,5354,5354
s_0725,zero-shot,0,1,4854,6696
s_0726,zero-shot,1,1,5227,26026
s_0727,zero-shot,1,1,8173,11621
s_0728,zero-shot,0,1,4451,17506
s_0729,zero-shot,1,1,8768,19253
s_0730,zero-shot,0,0,8441,10849
s_0731,zero-shot,0,1,5500,8320
s_0732,zero-shot,1,1,5710,5710
s_0733,zero-shot,0,1,5198,6664
s_0734,zero-shot,1,1,6623,13081
s_0735,zero-shot,1,1,8275,9235
s_0736,zero-shot,1,1,5336,37895
s_0737,zero-shot,1,1,3130,3130
s_0738,zero-shot,1,1,3602,6801
s_0739,zero-shot,0,1,7991,9165
s_0740,zero-shot,0,1,5830,7510
s_0741,zero-shot,1,1,5029,5029
s_0742,zero-shot,1,1,5510,30404
s_0743,zero-shot,1,1,4952,9854
s_0744,zero-shot,1,1,9300,9300
s_0745,zero-shot,1,1,7951,7951
s_0746,zero-shot,1,1,5851,10555
s_0747,zero-shot,1,1,5551,18122
s_0748,zero-shot,1,1,9421,21163
s_0749,zero-shot,0,1,2627,2627
s_0750,zero-shot,0,1,5015,139804
s_0751,zero-shot,1,1,2269,13417
s_0752,zero-shot,0,1,3671,3671
s_0753,zero-shot,1,1,3950,3950
s_0754,zero-shot,0,1,7766,21715
s_0755,zero-shot,0,1,3235,6554
s_0756,zero-shot,0,1,3521,4673
s_0757,zero-shot,1,1,5345,21658
s_0758,zero-shot,1,1,5464,5464
s_0759,zero-shot,0,1,5719,24985
s_0760,zero-shot,1,1,7443,7443
s_0761,zero-shot,1,1,8705,12560
s_0762,zero-shot,1,1,3549,9216
s_0763,zero-shot,1,1,12743,16566
s_0764,zero-shot,0,1,8046,11827
s_0765,zero-shot,1,1,5682,5682
s_0766,zero-shot,1,1,4255,15727
s_0767,zero-shot,1,1,11272,11272
s_0768,zero-shot,1,1,5144,6582
s_0769,zero-shot,1,1,4393,4393
s_0770,zero-shot,1,1,3082,8597
s_0771,zero-shot,0,0,7320,7320
s_0772,zero-shot,1,1,6556,6556
s_0773,zero-shot,0,1,7489,7489
s_0774,zero-shot,1,1,7133,27336
s_0775,zero-shot,1,1,9351,21297
s_0776,zero-shot,1,1,3777,5421
s_0777,zero-shot,0,1,4265,10453
s_0778,zero-shot,1,1,7307,22547
s_0779,zero-shot,0,1,5349,5846
s_0780,zero-shot,0,1,4955,4955
s_0781,zero-shot,1,1,5273,7095
s_0782,zero-shot,1,1,9394,17960
s_0783,zero-shot,1,1,6362,16688
s_0784,zero-shot,0,1,4975,7979
s_0785,zero-shot,1,1,4213,5395
s_0786,zero-shot,0,1,3616,8850
s_0787,zero-shot,1,1,6130,6130
s_0788,zero-shot,0,1,6653,29945
s_0789,zero-shot,0,1,4752,5326
s_0790,zero-shot,1,1,9288,13048
s_0791,zero-shot,0,1,9816,20228
s_0792,zero-shot,0,1,6272,6272
s_0793,zero-shot,1,1,8822,29107
s_0794,zero-shot,0,1,5884,10491
s_0795,zero-shot,0,1,3362,3362
s_0796,zero-shot,1,1,3894,3894
s_0797,zero-shot,0,1,7487,7487
s_0798,zero-shot,0,1,10916,13218
s_0799,zero-shot,1,1,9161,13796
s_0800,zero-shot,1,1,7404,7404
s_0801,zero-shot,1,1,6603,8253
s_0802,zero-shot,1,1,5331,8846
s_0803,zero-shot,0,1,4305,9460
s_0804,zero-shot,1,1,6593,6593
s_0805,zero-shot,1,1,3483,3483
s_0806,zero-shot,0,1,4560,4560
s_0807,zero-shot,1,1,4938,4938
s_0808,zero-shot,1,1,8207,8586
s_0809,zero-shot,1,1,5608,5608
s_0810,zero-shot,0,0,5007,9587
s_0811,zero-shot,0,1,8488,8488
s_0812,zero-shot,0,0,8997,18066
s_0813,zero-shot,1,1,4339,10334
s_0814,zero-shot,1,1,3992,24258
s_0815,zero-shot,1,1,5275,15931
s_0816,zero-shot,1,1,4252,8027
s_0817,zero-shot,0,0,4120,26970
s_0818,zero-shot,1,1,5302,6360
s_0819,zero-shot,0,1,3076,11238
s_0820,zero-shot,0,1,2611,16153
s_0821,zero-shot,1,1,9487,18274
s_0822,zero-shot,1,1,5913,24364
s_0823,zero-shot,0,1,8532,9107
s_0824,zero-shot,1,1,4768,13401
s_0825,zero-shot,0,1,8262,11973
s_0826,zero-shot,0,1,4063,4063
s_0827,zero-shot,0,1,8439,14148
s_0828,zero-shot,1,1,9004,13181
s_0829,zero-shot,0,1,6713,18210
s_0830,zero-shot,1,1,9180,9180
s_0831,zero-shot,1,1,4528,4528
s_0832,zero-shot,1,1,5132,13987
s_0833,zero-shot,0,1,6198,20218
s_0834,zero-shot,1,1,5716,5716
s_0835,zero-shot,0,1,4054,6027
s_0836,zero-shot,1,1,4972,5739
s_0837,zero-shot,1,1,6333,31331
s_0838,zero-shot,0,0,5545,9271
s_0839,zero-shot,0,1,7213,10952
s_0840,zero-shot,0,1,4811,14010
s_0841,zero-shot,0,1,6479,6479
s_0842,zero-shot,1,1,7014,7014
s_0843,zero-shot,1,1,8931,9693
s_0844,zero-shot,0,1,7398,10075
s_0845,zero-shot,0,1,5541,27452
s_0846,zero-shot,0,1,4503,4503
s_0847,zero-shot,0,1,3818,3818
s_0848,zero-shot,1,1,8714,8714
s_0849,zero-shot,0,0,4177,4553
s_0850,zero-shot,0,0,9852,26011
s_0851,zero-shot,1,1,4689,4689
s_0852,zero-shot,1,1,4374,4546
s_0853,zero-shot,0,1,5756,21870
s_0854,zero-shot,1,1,5977,6911
s_0855,zero-shot,1,1,3231,11685
s_0856,zero-shot,1,1,5338,5353
s_0857,zero-shot,1,1,4234,7998
s_0858,zero-shot,0,1,7265,7265
s_0859,zero-shot,0,1,5635,5635
s_0860,zero-shot,1,1,5713,24544
s_0861,zero-shot,0,0,3979,9559
s_0862,zero-shot,1,1,2651,13697
s_0863,zero-shot,1,1,6197,6197
s_0864,zero-shot,1,1,9161,9876
s_0865,zero-shot,1,1,5432,9150
s_0866,zero-shot,0,1,5909,5909
s_0867,zero-shot,0,1,6479,6479
s_0868,zero-shot,0,1,8292,8292
s_0869,zero-shot,1,1,3838,3838
s_0870,zero-shot,0,1,8144,8144
s_0871,zero-shot,0,1,2816,2816
s_0872,zero-shot,1,1,4346,4346
s_0873,zero-shot,0,1,6930,6930
s_0874,zero-shot,1,1,3099,3099
s_0875,zero-shot,0,0,4819,4819
s_0876,zero-shot,1,1,10960,13542
s_0877,zero-shot,1,1,5086,5811
s_0878,zero-shot,1,1,2474,43131
s_0879,zero-shot,1,1,6249,8535
s_0880,zero-shot,1,1,4261,34746
s_0881,zero-shot,0,0,6427,6427
s_0882,zero-shot,0,1,3563,3563
s_0883,zero-shot,0,0,5287,5459
s_0884,zero-shot,0,1,5285,10771
s_0885,zero-shot,1,1,4008,7263
s_0886,zero-shot,0,1,3470,4546
s_0887,zero-shot,0,0,8480,8480
s_0888,zero-shot,1,1,4355,4355
s_0889,zero-shot,0,1,7049,16037
s_0890,zero-shot,1,1,6786,6786
s_0891,zero-shot,1,1,14103,14103
s_0892,zero-shot,1,1,8011,9524
s_0893,zero-shot,1,1,5954,5954
s_0894,zero-shot,0,1,3661,4813
s_0895,zero-shot,1,1,5199,12625
s_0896,zero-shot,1,1,4457,8544
s_0897,zero-shot,1,1,4460,4460
s_0898,zero-shot,0,1,5201,9228
s_0899,zero-shot,0,1,8464,20663
s_0900,zero-shot,0,1,6233,10942
s_0901,zero-shot,0,1,5280,5280
s_0902,zero-shot,0,1,4352,4352
s_0903,zero-shot,0,0,2680,3827
s_0904,zero-shot,1,1,10725,12894
s_0905,zero-shot,0,0,5969,9145
s_0906,zero-shot,1,1,4571,12457
s_0907,zero-shot,0,1,5424,10627
s_0908,zero-shot,1,1,3417,3417
s_0909,zero-shot,0,1,6145,9172
s_0910,zero-shot,0,1,3912,4018
s_0911,zero-shot,1,1,3212,14336
s_0912,zero-shot,0,1,5404,36689
s_0913,zero-shot,1,1,10304,13683
s_0914,zero-shot,1,1,3845,3845
s_0915,zero-shot,0,0,2373,2373
s_0916,zero-shot,1,1,8149,8149
s_0917,zero-shot,1,1,10139,11195
s_0918,zero-shot,1,1,5541,5541
s_0919,zero-shot,0,1,7412,10597
s_0920,zero-shot,0,1,6366,21423
s_0921,zero-shot,0,0,6010,6010
s_0922,zero-shot,1,1,7961,19196
s_0923,zero-shot,0,1,4601,4601
s_0924,zero-shot,1,1,6994,6994
s_0925,zero-shot,0,1,6132,9754
s_0926,zero-shot,0,0,4052,7469
s_0927,zero-shot,1,1,5112,12657
s_0928,zero-shot,0,1,2109,4707
s_0929,zero-shot,0,1,6747,8420
s_0930,zero-shot,1,1,4815,4815
s_0931,zero-shot,1,1,3310,3802
s_0932,zero-shot,1,1,5944,5944
s_0933,zero-shot,0,1,2559,5764
s_0934,zero-shot,1,1,6722,18060
s_0935,zero-shot,1,1,3958,3958
s_0936,zero-shot,0,1,9292,11686
s_0937,zero-shot,1,1,4292,15306
s_0938,zero-shot,1,1,4318,4318
s_0939,zero-shot,0,0,3415,5282
s_0940,zero-shot,0,1,5758,13300
s_0941,zero-shot,0,1,7321,8571
s_0942,zero-shot,1,1,2928,2928
s_0943,zero-shot,1,1,3994,4392
s_0944,zero-shot,1,1,4393,5615
s_0945,zero-shot,1,1,7272,7685
s_0946,zero-shot,1,1,8252,15909
s_0947,zero-shot,0,1,4698,8702
s_0948,zero-shot,1,1,2916,2916
s_0949,zero-shot,1,1,5380,8279
s_0950,zero-shot,0,0,3917,3917
s_0951,zero-shot,1,1,4355,6918
s_0952,zero-shot,1,1,2871,2871
s_0953,zero-shot,0,1,5719,7915
s_0954,zero-shot,1,1,4566,8487
s_0955,zero-shot,1,1,7063,7464
s_0956,zero-shot,0,1,5715,19219
s_0957,zero-shot,1,1,6694,6694
s_0958,zero-shot,0,0,6677,15123
s_0959,zero-shot,0,1,4202,4202
s_0960,zero-shot,0,1,3717,11614
s_0961,zero-shot,0,1,3489,3489
s_0962,zero-shot,0,1,3178,26352
s_0963,zero-shot,1,1,4227,11977
s_0964,zero-shot,1,1,4966,5465
s_0965,zero-shot,1,1,1960,15333
s_0966,zero-shot,1,1,4774,9724
s_0967,zero-shot,1,1,5862,5862
s_0968,zero-shot,1,1,3532,3532
s_0969,zero-shot,0,1,3466,3466
s_0970,zero-shot,1,1,6243,16425
s_0971,zero-shot,0,0,5570,5570
s_0972,zero-shot,0,0,4794,4794
s_0973,zero-shot,1,1,6205,6205
s_0974,zero-shot,0,1,7937,7937
s_0975,zero-shot,1,1,8491,18897
s_0976,zero-shot,1,1,6723,38932
s_0977,zero-shot,1,1,4533,7050
s_0978,zero-shot,0,0,8968,10126
s_0979,zero-shot,1,1,5465,5465
s_0980,zero-shot,1,1,3965,4294
s_0981,zero-shot,0,1,5697,5697
s_0982,zero-shot,0,1,7755,13773
s_0983,zero-shot,1,1,4886,7515
s_0984,zero-shot,0,1,5406,28456
s_0985,zero-shot,0,1,5165,11154
s_0986,zero-shot,0,1,7032,9017
s_0987,zero-shot,0,1,5186,7900
s_0988,zero-shot,1,1,5297,8884
s_0989,zero-shot,1,1,5398,5398
s_0990,zero-shot,0,1,5099,5099
s_0991,zero-shot,0,1,5080,10147
s_0992,zero-shot,1,1,6126,29537
s_0993,zero-shot,1,1,4136,25110
s_0994,zero-shot,1,1,5601,5601
s_0995,zero-shot,0,1,4813,51084
s_0996,zero-shot,0,1,7187,7187
s_0997,zero-shot,1,1,4370,4370
s_0998,zero-shot,0,1,8137,22781
s_0999,zero-shot,1,1,5839,8296
s_1000,zero-shot,1,1,10966,10966
s_1001,zero-shot,1,1,6968,11121
s_1002,zero-shot,1,1,4093,13856
s_1003,zero-shot,0,0,10377,10377
s_1004,zero-shot,0,1,4118,4118
s_1005,zero-shot,0,1,8077,8566
s_1006,zero-shot,1,1,7407,14437
s_1007,zero-shot,0,1,6838,6838
s_1008,zero-shot,0,1,4000,12363
s_1009,zero-shot,0,0,10810,25297
s_1010,zero-shot,0,1,9134,10041
s_1011,zero-shot,0,0,3549,21837
s_1012,zero-shot,0,1,7463,7463
s_1013,zero-shot,0,1,3958,3958
s_1014,zero-shot,0,0,8742,8742
s_1015,zero-shot,1,1,7623,12039
s_1016,zero-shot,1,1,15261,24002
s_1017,zero-shot,0,0,5571,7201
s_1018,zero-shot,0,0,4874,5258
s_1019,zero-shot,1,1,5309,14833
s_1020,zero-shot,1,1,5938,8962
s_1021,zero-shot,0,1,3641,6991
s_1022,zero-shot,1,1,5910,5910
s_1023,zero-shot,0,1,11454,11454
s_1024,zero-shot,0,1,7285,7285
s_1025,zero-shot,1,1,6497,10637
s_1026,zero-shot,0,0,4619,9048
s_1027,zero-shot,0,1,8688,8688
s_1028,zero-shot,0,1,7655,7655
s_1029,zero-shot,1,1,5793,5793
s_1030,zero-shot,1,1,7581,7581
s_1031,zero-shot,1,1,3040,4872
s_1032,zero-shot,1,1,6156,8916
s_1033,zero-shot,1,1,11087,12208
s_1034,zero-shot,1,1,6252,14745
s_1035,zero-shot,0,0,4162,4162
s_1036,zero-shot,0,1,4388,4388
s_1037,zero-shot,1,1,3597,17527
s_1038,zero-shot,0,0,7663,21967
s_1039,zero-shot,1,1,3088,8997
s_1040,zero-shot,1,1,11481,13194
s_1041,zero-shot,1,1,5367,5367
s_1042,zero-shot,1,1,6417,14404
s_1043,zero-shot,0,1,3667,3667
s_1044,zero-shot,1,1,5322,12500
s_1045,zero-shot,1,1,4078,5743
s_1046,zero-shot,1,1,8691,8691
s_1047,zero-shot,1,1,4699,4699
s_1048,zero-shot,0,1,6334,14120
s_1049,zero-shot,1,1,3578,24127
s_1050,zero-shot,1,1,6596,11744
s_1051,zero-shot,0,1,3444,23040
s_1052,zero-shot,0,1,5677,60091
s_1053,zero-shot,0,1,3216,3216
s_1054,zero-shot,1,1,4013,5533
s_1055,zero-shot,1,1,6848,13437
s_1056,zero-shot,1,1,8308,15054
s_1057,zero-shot,1,1,4128,4136
s_1058,zero-shot,1,1,6604,6604
s_1059,zero-shot,0,1,4315,7288
s_1060,zero-shot,0,1,4627,9072
s_1061,zero-shot,1,1,6065,6065
s_1062,zero-shot,0,1,5936,7990
s_1063,zero-shot,1,1,6637,11628
s_1064,zero-shot,0,1,4785,25137
s_1065,zero-shot,1,1,5285,23773
s_1066,zero-shot,0,1,3242,6637
s_1067,zero-shot,0,1,7469,7469
s_1068,zero-shot,0,1,9322,41714
s_1069,zero-shot,0,1,6450,17547
s_1070,zero-shot,1,1,4958,4958
s_1071,zero-shot,1,1,4616,6445
s_1072,zero-shot,0,1,3465,6099
s_1073,zero-shot,1,1,6237,12008
s_1074,zero-shot,1,1,6553,6553
s_1075,zero-shot,0,1,3728,31267
s_1076,zero-shot,1,1,11852,13954
s_1077,zero-shot,0,1,5012,5012
s_1078,zero-shot,1,1,7296,7296
s_1079,zero-shot,1,1,4287,4842
s_1080,zero-shot,1,1,4647,8073
s_1081,zero-shot,0,0,5966,21530
s_1082,zero-shot,1,1,2816,10733
s_1083,zero-shot,0,0,5380,17648
s_1084,zero-shot,1,1,3228,3228
s_1085,zero-shot,1,1,4361,4361
s_1086,zero-shot,0,0,6154,6154
s_1087,zero-shot,0,1,6442,17278
s_1088,zero-shot,0,1,12170,30345
s_1089,zero-shot,1,1,4267,10733
s_1090,zero-shot,0,0,4416,4416
s_1091,zero-shot,1,1,5325,24150
s_1092,zero-shot,1,1,6068,10744
s_1093,zero-shot,0,1,9161,9161
s_1094,zero-shot,1,1,4535,12328
s_1095,zero-shot,0,1,7347,7453
s_1096,zero-shot,0,1,2970,6393
s_1097,zero-shot,1,1,3892,3892
s_1098,zero-shot,1,1,3837,6605
s_1099,zero-shot,1,1,2615,13032
s_1100,zero-shot,0,1,7004,7004
s_1101,zero-shot,1,1,5719,15889
s_1102,zero-shot,0,1,4250,9663
s_1103,zero-shot,0,1,7739,9023
s_1104,zero-shot,0,1,6605,44465
s_1105,zero-shot,1,1,4430,4430
s_1106,zero-shot,1,1,6210,6210
s_1107,zero-shot,1,1,5243,23524
s_1108,zero-shot,0,1,4182,12467
s_1109,zero-shot,1,1,5347,6470
s_1110,zero-shot,1,1,4822,13479
s_1111,zero-shot,0,1,9791,18938
s_1112,zero-shot,1,1,2891,8781
s_1113,zero-shot,1,1,6186,6186
s_1114,zero-shot,1,1,4770,14330
s_1115,zero-shot,1,1,7199,7199
s_1116,zero-shot,0,0,2434,14480
s_1117,zero-shot,1,1,4717,5306
s_1118,zero-shot,1,1,7191,8001
s_1119,zero-shot,1,1,6032,6248
s_1120,zero-shot,0,1,3567,4892
s_1121,zero-shot,1,1,8921,13239
s_1122,zero-shot,1,1,5433,10222
s_1123,zero-shot,0,1,4422,29822
s_1124,zero-shot,0,0,7332,7332
s_1125,zero-shot,0,1,3385,5270
s_1126,zero-shot,1,1,6141,7667
s_1127,zero-shot,1,1,3873,3873
s_1128,zero-shot,1,1,4409,5996
s_1129,zero-shot,1,1,3030,3030
s_1130,zero-shot,0,1,6815,6815
s_1131,zero-shot,0,1,4621,8695
s_1132,zero-shot,0,1,7308,15591
s_1133,zero-shot,0,0,5157,5157
s_1134,zero-shot,1,1,4677,5736
s_1135,zero-shot,1,1,3523,5940
s_1136,zero-shot,0,1,10721,11779
s_1137,zero-shot,1,1,6947,26109
s_1138,zero-shot,0,1,3961,12003
s_1139,zero-shot,0,1,3471,18705
s_1140,zero-shot,0,1,4221,5156
s_1141,zero-shot,1,1,3117,7997
s_1142,zero-shot,1,1,5476,7104
s_1143,zero-shot,0,1,6178,12737
s_1144,zero-shot,1,1,6405,6405
s_1145,zero-shot,1,1,7314,7427
s_1146,zero-shot,0,1,3791,9604
s_1147,zero-shot,0,1,6966,14787
s_1148,zero-shot,0,1,4143,6270
s_1149,zero-shot,0,0,6947,9154
s_1150,zero-shot,0,1,4117,5879
s_1151,zero-shot,0,1,4694,68616
s_1152,zero-shot,1,1,9654,21730
s_1153,zero-shot,1,1,3299,22758
s_1154,zero-shot,1,1,5770,11326
s_1155,zero-shot,1,1,5118,5118
s_1156,zero-shot,1,1,10506,16530
s_1157,zero-shot,0,0,7462,20939
s_1158,zero-shot,0,1,5352,15462
s_1159,zero-shot,1,1,5286,12398
s_1160,zero-shot,0,1,4250,10580
s_1161,zero-shot,1,1,9868,9868
s_1162,zero-shot,1,1,5242,5242
s_1163,zero-shot,0,1,4061,4061
s_1164,zero-shot,1,1,3795,6180
s_1165,zero-shot,1,1,3721,8844
s_1166,zero-shot,1,1,5067,8256
s_1167,zero-shot,0,1,6268,6268
s_1168,zero-shot,1,1,6435,6435
s_1169,zero-shot,1,1,5153,5153
s_1170,zero-shot,0,1,6791,19663
s_1171,zero-shot,1,1,3991,14884
s_1172,zero-shot,0,1,2683,9345
s_1173,zero-shot,0,1,9409,9409
s_1174,zero-shot,0,0,5374,9536
s_1175,zero-shot,1,1,6107,11810
s_1176,zero-shot,1,1,6225,18890
s_1177,zero-shot,1,1,6597,10399
s_1178,zero-shot,0,1,3437,4428
s_1179,zero-shot,0,0,7762,7762
s_1180,zero-shot,1,1,3128,3128
s_1181,zero-shot,0,1,6791,15585
s_1182,zero-shot,0,0,3429,10582
s_1183,zero-shot,1,1,7147,9942
s_1184,zero-shot,0,0,6325,6331
s_1185,zero-shot,1,1,6291,6291
s_1186,zero-shot,1,1,3644,3644
s_1187,zero-shot,0,1,6236,9923
s_1188,zero-shot,1,1,14967,15884
s_1189,zero-shot,0,1,8030,14572
s_1190,zero-shot,1,1,3341,3341
s_1191,zero-shot,1,1,4447,9462
s_1192,zero-shot,1,1,5229,22358
s_1193,zero-shot,1,1,4183,17737
s_1194,zero-shot,1,1,7050,7050
s_1195,zero-shot,1,1,5803,5803
s_1196,zero-shot,0,1,4374,10630
s_1197,zero-shot,1,1,6882,6882
s_1198,zero-shot,1,1,4694,7777
s_1199,zero-shot,1,1,4714,5132
s_1200,zero-shot,0,1,5525,5912
s_1201,zero-shot,1,1,7355,9002
s_1202,zero-shot,0,0,9719,23465
s_1203,zero-shot,1,1,9982,10562
s_1204,zero-shot,0,0,8016,8016
s_1205,zero-shot,1,1,6956,6956
s_1206,zero-shot,1,1,5528,11187
s_1207,zero-shot,1,1,7769,17325
s_1208,zero-shot,0,1,5221,5221
s_1209,zero-shot,1,1,10066,11838
s_1210,zero-shot,0,1,6184,24949
s_1211,zero-shot,1,1,6412,11366
s_1212,zero-shot,1,1,3406,4730
s_1213,zero-shot,0,1,7434,13477
s_1214,zero-shot,0,0,4571,6533
s_1215,zero-shot,1,1,4327,5654
s_1216,zero-shot,0,1,4220,7626
s_1217,zero-shot,0,1,5090,5090
s_1218,zero-shot,1,1,5930,13647
s_1219,zero-shot,1,1,5593,19474
s_1220,zero-shot,1,1,4433,7349
s_1221,zero-shot,0,1,9926,13520
s_1222,zero-shot,1,1,12016,12016
s_1223,zero-shot,1,1,7711,13185
s_1224,zero-shot,0,1,6052,10474
s_1225,zero-shot,1,1,4112,4112
s_1226,zero-shot,1,1,3032,5920
s_1227,zero-shot,1,1,7062,25690
s_1228,zero-shot,1,1,9375,11903
s_1229,zero-shot,0,0,2029,5600
s_1230,zero-shot,1,1,8915,8915
s_1231,zero-shot,0,1,5214,19074
s_1232,zero-shot,1,1,5093,5201
s_1233,zero-shot,0,1,6442,6442
s_1234,zero-shot,0,1,13521,13521
s_1235,zero-shot,1,1,6265,6460
s_1236,zero-shot,0,1,4108,18653
s_1237,zero-shot,1,1,3939,26908
s_1238,zero-shot,0,1,5994,21960
s_1239,zero-shot,0,1,4947,4947
s_1240,zero-shot,0,1,4902,4902
s_1241,zero-shot,0,0,3025,4758
s_1242,zero-shot,1,1,4250,10976
s_1243,zero-shot,0,1,9098,9098
s_1244,zero-shot,1,1,9781,10026
s_1245,zero-shot,1,1,6860,6860
s_1246,zero-shot,1,1,7462,12520
s_1247,zero-shot,1,1,4219,26177
s_1248,zero-shot,1,1,6143,11842
s_1249,zero-shot,0,1,5963,6225
s_1250,zero-shot,1,1,4379,23042
s_1251,zero-shot,1,1,3404,3404
s_1252,zero-shot,1,1,4138,4138
s_1253,zero-shot,0,1,3425,3852
s_1254,zero-shot,0,1,6197,6471
s_1255,zero-shot,0,0,5877,8215
s_1256,zero-shot,1,1,5170,5170
s_1257,zero-shot,1,1,5267,16924
s_1258,zero-shot,0,0,11094,14589
s_1259,zero-shot,1,1,3590,3590
s_1260,zero-shot,0,1,4522,17163
s_1261,zero-shot,0,1,5514,5920
s_1262,zero-shot,1,1,8487,8644
s_1263,zero-shot,1,1,2970,2970
s_1264,zero-shot,1,1,4747,11610
s_1265,zero-shot,0,1,8341,8341
s_1266,zero-shot,0,1,3999,3999
s_1267,zero-shot,1,1,3263,4612
s_1268,zero-shot,0,1,2582,27717
s_1269,zero-shot,0,1,4550,9724
s_1270,zero-shot,1,1,5217,5217
s_1271,zero-shot,0,1,3323,6636
s_1272,zero-shot,0,1,4750,9527
s_1273,zero-shot,0,1,4623,5617
s_1274,zero-shot,1,1,6026,6026
s_1275,zero-shot,1,1,7802,7902
s_1276,zero-shot,0,1,4140,9920
s_1277,zero-shot,0,1,4105,4105
s_1278,zero-shot,0,1,6137,12230
s_1279,zero-shot,0,1,6476,21277
s_1280,zero-shot,1,1,6242,14029
s_1281,zero-shot,0,0,7134,8119
s_1282,zero-shot,0,1,4505,19249
s_1283,zero-shot,0,1,8882,8882
s_1284,zero-shot,0,1,3761,3761
s_1285,zero-shot,0,1,3465,21724
s_1286,zero-shot,0,1,6995,6995
s_1287,zero-shot,1,1,4204,4204
s_1288,zero-shot,1,1,6309,24256
s_1289,zero-shot,1,1,6088,8591
s_1290,zero-shot,1,1,9864,13605
s_1291,zero-shot,1,1,6317,6317
s_1292,zero-shot,1,1,5080,7018
s_1293,zero-shot,1,1,7203,13256
s_1294,zero-shot,1,1,6015,12286
s_1295,zero-shot,0,1,14711,25371
s_1296,zero-shot,1,1,4944,4944
s_1297,zero-shot,0,1,4669,4669
s_1298,zero-shot,0,1,5957,20123
