# RQ6 -- head-to-head on the common Java-8-compatible subset (4,200 classes).
# Paper Table tab:rq6_comparison (Sec. 5.7). One row per class per system.
# All systems run on the same sandboxes and the same metric pipeline; the
# quality columns are populated only where the test finally compiled, and the
# table's means are the means of those columns.
# cost is prompt+completion tokens per class, or CPU-seconds for EvoSuite.
class_id,loc,cyclomatic_complexity,system,compiled_initially,compiled,branch_coverage,line_coverage,mutation_score,mnt,cost,cost_unit
j8_0286,457,29,evosuite,1,1,61.62,76.22,69.62,11.04,181.6,cpu_seconds
j8_0287,319,19,evosuite,1,1,79.83,82.97,87.14,3.84,54.2,cpu_seconds
j8_0288,399,13,evosuite,1,1,73.06,82.92,61.76,9.52,128.7,cpu_seconds
j8_0289,551,45,evosuite,1,1,82.79,92.51,75.38,12.39,177.8,cpu_seconds
j8_0290,1214,50,evosuite,1,1,69.09,86.76,65.66,7.04,209.7,cpu_seconds
j8_0291,256,22,evosuite,1,1,90.28,92.05,76.2,7.78,74.8,cpu_seconds
j8_0292,697,36,evosuite,1,1,83.17,90.14,72.52,5.97,219.6,cpu_seconds
j8_0293,459,19,evosuite,1,1,91.95,90.8,91.69,7.9,148.0,cpu_seconds
j8_0294,569,22,evosuite,1,1,74.89,86.88,70.39,13.88,124.7,cpu_seconds
j8_0295,3559,168,evosuite,1,1,63.13,75.15,67.72,12.61,233.6,cpu_seconds
j8_0296,303,16,evosuite,1,1,76.16,80.57,66.36,8.95,163.3,cpu_seconds
j8_0297,944,65,evosuite,1,1,85.74,92.56,70.6,10.2,200.1,cpu_seconds
j8_0298,1539,68,evosuite,1,1,81.46,84.12,69.11,7.06,251.6,cpu_seconds
j8_0299,376,23,evosuite,1,1,82.6,83.81,69.41,12.8,135.2,cpu_seconds
j8_0300,737,49,evosuite,1,1,67.7,77.69,54.44,6.96,117.3,cpu_seconds
j8_0301,1379,39,evosuite,1,1,94.13,97.31,93.64,4.3,216.5,cpu_seconds
j8_0302,1281,47,evosuite,1,1,86.61,88.03,77.6,6.7,232.7,cpu_seconds
j8_0303,329,21,evosuite,1,1,76.15,85.47,69.75,13.48,203.5,cpu_seconds
j8_0304,1309,39,evosuite,1,1,87.7,93.49,91.03,4.83,215.4,cpu_seconds
j8_0305,242,14,evosuite,1,1,93.81,88.59,96.13,7.75,59.0,cpu_seconds
j8_0306,423,17,evosuite,1,1,83.25,95.07,76.77,10.22,158.9,cpu_seconds
j8_0307,380,21,evosuite,1,1,89.13,88.25,80.21,9.09,121.4,cpu_seconds
j8_0308,421,17,evosuite,1,1,95.01,94.8,83.08,9.06,155.8,cpu_seconds
j8_0309,181,10,evosuite,1,1,86.7,96.15,72.75,10.94,134.3,cpu_seconds
j8_0310,960,49,evosuite,1,1,72.85,83.77,67.73,13.7,161.5,cpu_seconds
j8_0311,9053,243,evosuite,1,1,66.18,81.12,55.86,9.27,327.0,cpu_seconds
j8_0312,1443,67,evosuite,1,1,69.25,75.93,68.89,13.99,199.3,cpu_seconds
j8_0313,1859,126,evosuite,1,1,71.49,83.33,67.98,6.05,272.1,cpu_seconds
j8_0314,1577,59,evosuite,1,1,83.99,91.32,64.63,11.83,207.1,cpu_seconds
j8_0315,860,35,evosuite,1,1,81.43,93.86,79.35,10.23,225.7,cpu_seconds
j8_0316,2179,80,evosuite,1,1,61.85,76.71,67.48,9.95,236.4,cpu_seconds
j8_0317,1481,72,evosuite,1,1,100.0,100.0,100.0,8.3,246.2,cpu_seconds
j8_0318,1208,69,evosuite,1,1,72.11,78.89,71.06,10.77,203.7,cpu_seconds
j8_0319,158,10,evosuite,1,1,80.27,81.34,83.17,13.42,43.7,cpu_seconds
j8_0320,293,22,evosuite,1,1,76.8,85.15,73.7,9.59,208.4,cpu_seconds
j8_0321,39,3,evosuite,1,1,100.0,100.0,94.01,9.24,43.7,cpu_seconds
j8_0322,173,14,evosuite,1,1,90.34,92.13,80.38,8.32,120.4,cpu_seconds
j8_0323,473,27,evosuite,1,1,78.45,85.89,71.57,2.89,142.7,cpu_seconds
j8_0324,419,31,evosuite,1,1,93.44,95.55,82.39,7.34,146.3,cpu_seconds
j8_0325,208,17,evosuite,1,1,58.61,70.14,53.1,11.67,157.1,cpu_seconds
j8_0326,1584,118,evosuite,1,1,64.24,67.44,43.15,11.49,235.5,cpu_seconds
j8_0327,1069,85,evosuite,1,1,93.86,90.16,93.1,10.57,209.8,cpu_seconds
j8_0328,437,25,evosuite,1,1,94.93,88.65,74.07,2.85,103.0,cpu_seconds
j8_0329,394,22,evosuite,1,1,90.33,81.95,74.24,6.9,149.1,cpu_seconds
j8_0330,1068,58,evosuite,1,1,87.49,88.34,76.47,7.74,162.6,cpu_seconds
j8_0331,247,13,evosuite,1,1,82.24,94.51,65.68,8.51,61.6,cpu_seconds
j8_0332,1201,53,evosuite,1,1,73.13,80.21,78.95,9.73,253.1,cpu_seconds
j8_0333,871,41,evosuite,1,1,85.34,81.01,63.07,10.16,173.1,cpu_seconds
j8_0334,227,25,evosuite,1,1,100.0,100.0,100.0,7.3,165.8,cpu_seconds
j8_0335,977,47,evosuite,1,1,78.95,89.92,64.85,6.17,239.0,cpu_seconds
j8_0336,1917,110,evosuite,1,1,68.98,81.0,69.36,12.6,284.5,cpu_seconds
j8_0337,1905,94,evosuite,1,1,70.73,80.54,71.81,15.21,279.2,cpu_seconds
j8_0338,202,16,evosuite,1,1,78.51,84.37,83.74,7.65,93.0,cpu_seconds
j8_0339,881,36,evosuite,1,1,74.37,76.74,76.43,8.65,178.3,cpu_seconds
j8_0340,1178,56,evosuite,1,1,66.68,79.53,64.29,11.16,253.3,cpu_seconds
j8_0341,1296,61,evosuite,1,1,86.17,87.1,76.17,10.02,220.6,cpu_seconds
j8_0342,309,18,evosuite,1,1,94.29,91.58,84.2,5.55,147.9,cpu_seconds
j8_0343,240,17,evosuite,1,1,90.75,92.95,90.93,10.66,100.7,cpu_seconds
j8_0344,793,55,evosuite,1,1,87.42,87.11,87.72,3.6,205.0,cpu_seconds
j8_0345,815,33,evosuite,1,1,86.05,92.46,96.35,12.28,158.7,cpu_seconds
j8_0346,691,33,evosuite,1,1,71.23,74.57,73.45,11.96,161.4,cpu_seconds
j8_0347,453,24,evosuite,1,1,88.64,85.28,79.25,8.27,188.6,cpu_seconds
j8_0348,245,16,evosuite,1,1,93.59,97.71,89.22,1.54,73.6,cpu_seconds
j8_0349,1322,80,evosuite,1,1,84.07,89.51,73.49,6.09,164.5,cpu_seconds
j8_0350,277,19,evosuite,1,1,83.41,91.64,87.62,10.19,97.2,cpu_seconds
j8_0351,284,14,evosuite,1,1,90.79,88.36,69.85,6.86,130.6,cpu_seconds
j8_0352,248,13,evosuite,1,1,100.0,100.0,100.0,4.72,143.6,cpu_seconds
j8_0353,560,24,evosuite,1,1,85.75,89.35,73.42,12.06,171.4,cpu_seconds
j8_0354,2411,156,evosuite,1,1,80.31,80.53,62.21,7.73,219.2,cpu_seconds
j8_0355,1712,123,evosuite,1,1,95.04,94.13,100.0,9.01,224.2,cpu_seconds
j8_0356,507,34,evosuite,1,1,64.45,69.47,70.1,8.22,162.3,cpu_seconds
j8_0357,485,31,evosuite,1,1,83.47,80.68,75.76,10.48,169.4,cpu_seconds
j8_0358,2118,78,evosuite,1,1,73.72,83.66,75.07,6.65,234.6,cpu_seconds
j8_0359,299,23,evosuite,1,1,72.05,85.71,73.14,11.07,124.2,cpu_seconds
j8_0360,1539,118,evosuite,1,1,85.92,84.1,65.91,9.54,221.3,cpu_seconds
j8_0361,898,40,evosuite,1,1,68.53,69.99,64.06,14.18,131.9,cpu_seconds
j8_0362,742,50,evosuite,1,1,94.14,100.0,83.85,4.54,185.4,cpu_seconds
j8_0363,1379,60,evosuite,1,1,77.53,83.27,81.28,10.59,202.3,cpu_seconds
j8_0364,224,19,evosuite,1,1,70.01,76.68,49.22,15.32,129.8,cpu_seconds
j8_0365,505,26,evosuite,1,1,70.12,80.13,75.98,11.27,194.4,cpu_seconds
j8_0366,132,8,evosuite,1,1,84.25,91.18,78.09,8.62,87.9,cpu_seconds
j8_0367,2614,79,evosuite,1,1,73.17,80.58,74.46,9.09,243.4,cpu_seconds
j8_0368,975,50,evosuite,1,1,67.18,73.57,62.35,9.5,158.9,cpu_seconds
j8_0369,446,17,evosuite,1,1,78.42,80.67,71.74,8.0,163.1,cpu_seconds
j8_0370,3281,237,evosuite,1,1,87.33,95.32,78.07,11.76,285.2,cpu_seconds
j8_0371,948,39,evosuite,1,1,77.31,80.1,56.86,11.01,192.2,cpu_seconds
j8_0372,1584,41,evosuite,1,1,83.95,85.18,74.33,6.84,180.0,cpu_seconds
j8_0373,159,8,evosuite,1,1,93.18,97.32,97.0,8.34,66.6,cpu_seconds
j8_0374,484,25,evosuite,1,1,77.99,76.64,72.4,9.75,128.3,cpu_seconds
j8_0375,384,25,evosuite,1,1,85.55,85.67,67.8,12.31,165.2,cpu_seconds
j8_0376,2269,67,evosuite,1,1,87.67,91.12,84.05,10.0,235.0,cpu_seconds
j8_0377,1587,59,evosuite,1,1,79.17,85.38,77.58,5.5,239.2,cpu_seconds
j8_0378,1176,81,evosuite,1,1,74.03,74.89,61.09,14.36,183.9,cpu_seconds
j8_0379,347,23,evosuite,1,1,81.43,83.23,76.67,8.31,153.3,cpu_seconds
j8_0380,2469,121,evosuite,1,1,74.39,84.7,66.83,8.32,186.7,cpu_seconds
j8_0381,192,11,evosuite,1,1,91.34,95.88,93.78,8.38,72.8,cpu_seconds
j8_0382,356,9,evosuite,1,1,89.17,94.34,82.28,6.64,173.2,cpu_seconds
j8_0383,583,24,evosuite,1,1,76.44,82.99,65.64,13.16,153.8,cpu_seconds
j8_0384,594,23,evosuite,1,1,69.69,80.06,66.72,6.91,132.3,cpu_seconds
j8_0385,1834,127,evosuite,1,1,67.0,80.62,52.09,13.88,192.5,cpu_seconds
j8_0386,792,27,evosuite,1,1,74.47,77.54,72.19,9.24,201.6,cpu_seconds
j8_0387,2500,113,evosuite,1,1,85.23,91.0,73.92,9.73,236.4,cpu_seconds
j8_0388,213,11,evosuite,1,1,84.2,89.53,75.37,11.59,76.1,cpu_seconds
j8_0389,671,28,evosuite,1,1,83.13,92.66,80.74,6.89,161.4,cpu_seconds
j8_0390,2210,145,evosuite,1,1,85.74,92.26,80.06,10.31,322.1,cpu_seconds
j8_0391,301,18,evosuite,1,1,94.56,89.57,78.77,3.95,135.6,cpu_seconds
j8_0392,488,38,evosuite,1,1,73.24,78.01,84.05,11.9,113.8,cpu_seconds
j8_0393,402,19,evosuite,1,1,97.0,100.0,87.86,5.67,139.8,cpu_seconds
j8_0394,2250,73,evosuite,1,1,77.16,84.04,63.31,8.82,260.6,cpu_seconds
j8_0395,1514,51,evosuite,1,1,82.29,81.43,62.46,11.38,201.4,cpu_seconds
j8_0396,186,11,evosuite,1,1,84.49,93.4,79.74,4.54,101.0,cpu_seconds
j8_0397,387,17,evosuite,1,1,87.18,83.59,85.44,10.07,94.2,cpu_seconds
j8_0398,1687,36,evosuite,1,1,82.24,85.7,71.99,12.13,263.3,cpu_seconds
j8_0399,1443,49,evosuite,1,1,72.29,80.27,80.12,10.31,244.9,cpu_seconds
j8_0400,10258,412,evosuite,1,1,37.95,53.8,36.0,18.99,323.5,cpu_seconds
j8_0401,1427,66,evosuite,1,1,84.0,77.54,75.48,11.0,217.5,cpu_seconds
j8_0402,645,46,evosuite,1,1,79.92,86.92,73.9,11.26,205.2,cpu_seconds
j8_0403,1353,63,evosuite,1,1,65.97,81.73,77.73,9.01,153.0,cpu_seconds
j8_0404,1562,72,evosuite,1,1,74.72,77.15,59.74,12.62,207.0,cpu_seconds
j8_0405,376,17,evosuite,1,1,96.77,89.46,84.76,8.24,106.1,cpu_seconds
j8_0406,571,34,evosuite,1,1,85.02,86.73,80.86,10.08,155.2,cpu_seconds
j8_0407,415,26,evosuite,1,1,76.68,81.89,79.83,10.62,74.9,cpu_seconds
j8_0408,347,10,evosuite,1,1,67.36,71.17,55.34,14.57,100.0,cpu_seconds
j8_0409,2452,166,evosuite,1,1,83.98,84.85,61.0,8.5,226.1,cpu_seconds
j8_0410,257,14,evosuite,1,1,90.01,95.96,96.37,4.78,82.9,cpu_seconds
j8_0411,673,24,evosuite,1,1,88.17,84.35,76.06,7.91,229.9,cpu_seconds
j8_0412,740,49,evosuite,1,1,87.75,89.66,73.79,6.29,213.3,cpu_seconds
j8_0413,213,10,evosuite,1,1,87.34,87.89,84.63,9.9,145.7,cpu_seconds
j8_0414,854,41,evosuite,1,1,64.33,69.82,59.83,13.54,156.6,cpu_seconds
j8_0415,951,49,evosuite,1,1,82.44,79.76,78.18,7.18,140.0,cpu_seconds
j8_0416,865,33,evosuite,1,1,87.24,91.6,94.81,7.27,203.3,cpu_seconds
j8_0417,636,33,evosuite,1,1,75.99,77.49,74.76,9.17,194.8,cpu_seconds
j8_0418,2248,93,evosuite,1,1,77.82,77.31,53.02,12.69,284.6,cpu_seconds
j8_0419,1026,37,evosuite,1,1,84.36,90.5,76.89,4.12,192.9,cpu_seconds
j8_0420,8532,225,evosuite,1,1,81.23,82.97,68.99,5.56,306.3,cpu_seconds
j8_0421,4257,353,evosuite,1,1,69.06,81.89,60.69,9.69,304.0,cpu_seconds
j8_0422,2499,239,evosuite,1,1,63.68,71.42,64.4,11.97,255.7,cpu_seconds
j8_0423,459,27,evosuite,1,1,100.0,100.0,87.97,6.06,140.5,cpu_seconds
j8_0424,349,23,evosuite,1,1,94.82,90.04,84.14,4.83,103.5,cpu_seconds
j8_0425,1468,43,evosuite,1,1,51.45,62.55,50.74,13.91,234.1,cpu_seconds
j8_0426,3305,75,evosuite,1,1,83.3,82.13,76.58,11.15,289.0,cpu_seconds
j8_0427,821,29,evosuite,1,1,82.75,88.96,80.26,10.25,154.8,cpu_seconds
j8_0428,640,57,evosuite,1,1,90.01,95.27,89.61,10.3,178.9,cpu_seconds
j8_0429,653,40,evosuite,1,1,94.73,99.85,77.72,3.5,153.9,cpu_seconds
j8_0430,622,25,evosuite,1,1,88.21,94.2,86.47,6.31,166.2,cpu_seconds
j8_0431,668,65,evosuite,1,1,74.48,83.08,73.2,4.62,232.7,cpu_seconds
j8_0432,298,20,evosuite,1,1,76.07,79.61,82.52,7.38,154.6,cpu_seconds
j8_0433,726,24,evosuite,1,1,79.88,82.97,65.11,7.19,141.9,cpu_seconds
j8_0434,541,29,evosuite,1,1,72.61,73.69,73.69,4.05,147.5,cpu_seconds
j8_0435,517,25,evosuite,1,1,84.49,85.63,76.93,8.77,153.1,cpu_seconds
j8_0436,434,38,evosuite,1,1,79.54,89.42,88.72,6.0,192.7,cpu_seconds
j8_0437,2436,115,evosuite,1,1,68.27,74.24,58.17,12.33,223.6,cpu_seconds
j8_0438,2223,140,evosuite,1,1,74.43,81.87,79.7,11.04,220.3,cpu_seconds
j8_0439,313,16,evosuite,1,1,100.0,100.0,92.75,4.24,131.0,cpu_seconds
j8_0440,597,39,evosuite,1,1,94.13,100.0,80.55,9.62,182.6,cpu_seconds
j8_0441,727,53,evosuite,1,1,92.09,89.97,88.92,9.4,152.6,cpu_seconds
j8_0442,1949,81,evosuite,1,1,73.22,81.07,80.28,10.58,169.1,cpu_seconds
j8_0443,823,46,evosuite,1,1,69.24,80.73,82.75,11.04,223.5,cpu_seconds
j8_0444,1715,86,evosuite,1,1,71.41,72.72,79.65,8.47,245.5,cpu_seconds
j8_0445,2381,135,evosuite,1,1,79.49,81.75,75.72,11.91,267.8,cpu_seconds
j8_0446,594,23,evosuite,1,1,95.24,100.0,97.1,4.35,166.0,cpu_seconds
j8_0447,421,24,evosuite,1,1,86.63,85.79,77.4,11.69,117.9,cpu_seconds
j8_0448,1005,45,evosuite,1,1,59.41,68.42,62.8,8.47,131.5,cpu_seconds
j8_0449,606,37,evosuite,1,1,97.86,99.18,82.38,0.0,221.2,cpu_seconds
j8_0450,724,36,evosuite,1,1,82.75,83.46,84.14,9.24,172.7,cpu_seconds
j8_0451,2736,180,evosuite,1,1,83.6,84.67,70.32,10.3,221.9,cpu_seconds
j8_0452,505,22,evosuite,1,1,98.39,91.66,78.24,13.62,104.4,cpu_seconds
j8_0453,1559,75,evosuite,1,1,85.52,83.17,80.88,7.57,218.3,cpu_seconds
j8_0454,919,38,evosuite,1,1,78.12,84.11,80.08,8.35,166.6,cpu_seconds
j8_0455,1465,63,evosuite,1,1,87.25,98.39,100.0,7.66,253.6,cpu_seconds
j8_0456,301,18,evosuite,1,1,92.68,92.29,77.67,7.33,190.4,cpu_seconds
j8_0457,811,43,evosuite,1,1,55.52,72.47,60.06,16.37,167.7,cpu_seconds
j8_0458,114,6,evosuite,1,1,94.66,98.74,89.3,10.75,101.3,cpu_seconds
j8_0459,1132,70,evosuite,1,1,90.57,98.11,85.04,9.63,167.7,cpu_seconds
j8_0460,776,32,evosuite,1,1,81.97,85.0,61.47,5.41,201.1,cpu_seconds
j8_0461,527,22,evosuite,1,1,82.07,82.45,63.33,5.22,153.4,cpu_seconds
j8_0462,2765,102,evosuite,1,1,79.18,77.04,76.69,15.01,252.3,cpu_seconds
j8_0463,890,43,evosuite,1,1,71.57,70.69,60.01,15.45,242.7,cpu_seconds
j8_0464,1980,127,evosuite,1,1,75.89,82.76,70.46,9.69,253.3,cpu_seconds
j8_0465,1112,96,evosuite,1,1,94.9,89.75,78.27,4.74,107.4,cpu_seconds
j8_0466,536,18,evosuite,1,1,100.0,100.0,89.95,8.3,175.1,cpu_seconds
j8_0467,998,47,evosuite,1,1,79.71,82.22,60.28,8.64,236.9,cpu_seconds
j8_0468,664,47,evosuite,1,1,72.49,81.34,61.4,11.43,207.2,cpu_seconds
j8_0469,142,14,evosuite,1,1,80.14,81.61,70.0,6.68,47.4,cpu_seconds
j8_0470,1726,88,evosuite,1,1,94.54,91.7,96.31,7.19,260.6,cpu_seconds
j8_0471,3004,115,evosuite,1,1,65.9,77.11,68.32,9.72,227.7,cpu_seconds
j8_0472,3931,112,evosuite,1,1,83.28,79.46,72.37,9.22,295.0,cpu_seconds
j8_0473,531,57,evosuite,1,1,95.21,95.42,83.42,8.65,144.4,cpu_seconds
j8_0474,1975,48,evosuite,1,1,70.88,80.36,91.87,11.69,255.1,cpu_seconds
j8_0475,225,13,evosuite,1,1,79.62,83.04,72.1,15.0,112.9,cpu_seconds
j8_0476,2272,138,evosuite,1,1,75.18,82.99,78.33,10.13,256.3,cpu_seconds
j8_0477,823,38,evosuite,1,1,94.47,100.0,72.94,3.78,209.1,cpu_seconds
j8_0478,2664,151,evosuite,1,1,76.78,77.67,69.42,13.83,219.4,cpu_seconds
j8_0479,1508,76,evosuite,1,1,82.11,87.63,71.81,8.48,235.2,cpu_seconds
j8_0480,401,17,evosuite,1,1,74.74,83.44,78.67,9.89,176.1,cpu_seconds
j8_0481,618,25,evosuite,1,1,95.44,99.9,80.95,6.94,125.2,cpu_seconds
j8_0482,549,24,evosuite,1,1,88.26,90.18,81.85,12.32,190.7,cpu_seconds
j8_0483,1346,71,evosuite,1,1,89.31,88.47,78.74,3.93,179.7,cpu_seconds
j8_0484,2242,142,evosuite,1,1,72.06,75.14,61.6,14.34,291.8,cpu_seconds
j8_0485,184,15,evosuite,1,1,95.11,98.04,78.25,6.2,43.7,cpu_seconds
j8_0486,424,32,evosuite,1,1,79.52,83.32,74.57,10.14,131.2,cpu_seconds
j8_0487,1159,33,evosuite,1,1,89.79,87.61,68.41,10.63,203.2,cpu_seconds
j8_0488,459,29,evosuite,1,1,94.12,95.69,83.34,4.09,209.7,cpu_seconds
j8_0489,667,40,evosuite,1,1,88.44,90.41,100.0,5.57,162.4,cpu_seconds
j8_0490,742,45,evosuite,1,1,99.39,97.06,80.13,4.48,160.3,cpu_seconds
j8_0491,945,39,evosuite,1,1,61.55,69.89,53.68,11.83,180.4,cpu_seconds
j8_0492,1273,41,evosuite,1,1,94.26,98.43,81.25,3.19,177.5,cpu_seconds
j8_0493,740,41,evosuite,1,1,91.78,93.82,77.41,8.49,212.1,cpu_seconds
j8_0494,1171,66,evosuite,1,1,83.4,86.4,61.64,5.93,233.5,cpu_seconds
j8_0495,275,16,evosuite,1,1,85.56,96.88,87.74,8.96,59.6,cpu_seconds
j8_0496,548,31,evosuite,1,1,70.56,78.84,79.54,8.18,132.0,cpu_seconds
j8_0497,483,21,evosuite,1,1,80.4,83.75,61.98,9.56,185.9,cpu_seconds
j8_0498,1827,82,evosuite,1,1,76.58,76.68,69.59,6.5,244.1,cpu_seconds
j8_0499,642,34,evosuite,1,1,82.03,85.36,75.21,5.77,190.8,cpu_seconds
j8_0500,1313,56,evosuite,1,1,80.85,88.3,70.61,8.23,221.3,cpu_seconds
j8_0501,121,5,evosuite,1,1,100.0,98.86,82.45,3.94,83.6,cpu_seconds
j8_0502,232,10,evosuite,1,1,85.89,85.28,79.86,10.53,116.8,cpu_seconds
j8_0503,200,9,evosuite,1,1,78.61,80.29,66.51,8.07,168.2,cpu_seconds
j8_0504,1281,58,evosuite,1,1,92.6,85.52,86.32,10.36,226.6,cpu_seconds
j8_0505,402,37,evosuite,1,1,88.04,91.43,83.19,4.64,206.5,cpu_seconds
j8_0506,1139,65,evosuite,1,1,91.32,90.58,72.77,9.66,213.9,cpu_seconds
j8_0507,364,38,evosuite,1,1,68.98,85.23,78.09,10.09,137.9,cpu_seconds
j8_0508,900,54,evosuite,1,1,93.5,94.02,85.67,4.65,158.3,cpu_seconds
j8_0509,528,25,evosuite,1,1,85.4,89.48,69.99,10.33,170.7,cpu_seconds
j8_0510,231,17,evosuite,1,1,91.98,96.13,92.07,5.14,56.2,cpu_seconds
j8_0511,1545,90,evosuite,1,1,70.66,77.01,70.53,12.03,176.8,cpu_seconds
j8_0512,1015,42,evosuite,1,1,98.53,93.58,87.89,3.72,184.3,cpu_seconds
j8_0513,1030,34,evosuite,1,1,77.47,85.94,61.22,11.3,171.8,cpu_seconds
j8_0514,1158,57,evosuite,1,1,91.83,99.7,78.22,4.18,209.8,cpu_seconds
j8_0515,492,46,evosuite,1,1,88.79,90.87,92.42,6.89,140.9,cpu_seconds
j8_0516,862,44,evosuite,1,1,100.0,100.0,95.67,1.99,206.1,cpu_seconds
j8_0517,408,19,evosuite,1,1,74.7,88.14,71.14,11.61,160.8,cpu_seconds
j8_0518,1264,72,evosuite,1,1,61.05,75.97,70.62,12.83,153.0,cpu_seconds
j8_0519,217,19,evosuite,1,1,86.45,95.03,85.92,8.44,148.9,cpu_seconds
j8_0520,4124,144,evosuite,1,1,62.95,68.98,66.54,11.49,352.2,cpu_seconds
j8_0521,1249,79,evosuite,1,1,84.26,94.18,85.63,7.13,241.8,cpu_seconds
j8_0522,1053,64,evosuite,1,1,86.18,94.72,81.27,10.87,244.9,cpu_seconds
j8_0523,333,29,evosuite,1,1,84.16,93.12,88.69,8.39,57.2,cpu_seconds
j8_0524,3651,83,evosuite,1,1,64.4,74.78,53.53,10.3,273.2,cpu_seconds
j8_0525,1333,66,evosuite,1,1,81.62,88.09,79.3,11.94,244.1,cpu_seconds
j8_0526,1810,76,evosuite,1,1,82.66,84.37,87.91,11.73,223.0,cpu_seconds
j8_0527,1379,51,evosuite,1,1,75.74,85.2,77.13,9.64,186.0,cpu_seconds
j8_0528,1479,61,evosuite,1,1,93.82,93.4,86.72,5.15,142.8,cpu_seconds
j8_0529,2661,120,evosuite,1,1,82.97,84.81,70.78,10.18,225.7,cpu_seconds
j8_0530,771,24,evosuite,1,1,71.81,79.48,71.0,8.03,201.2,cpu_seconds
j8_0531,1146,31,evosuite,1,1,77.63,80.49,68.76,13.24,180.1,cpu_seconds
j8_0532,734,54,evosuite,1,1,76.87,82.05,67.87,13.01,126.0,cpu_seconds
j8_0533,860,42,evosuite,1,1,78.65,86.67,75.68,12.17,210.9,cpu_seconds
j8_0534,1917,80,evosuite,1,1,73.78,75.6,68.7,16.02,242.4,cpu_seconds
j8_0535,2985,114,evosuite,1,1,77.62,82.79,74.14,5.44,232.8,cpu_seconds
j8_0536,1680,83,evosuite,1,1,84.86,88.22,79.39,9.44,258.0,cpu_seconds
j8_0537,2734,71,evosuite,1,1,56.45,68.33,51.77,11.27,223.1,cpu_seconds
j8_0538,1227,89,evosuite,1,1,84.1,89.84,67.69,9.56,216.2,cpu_seconds
j8_0539,336,41,evosuite,1,1,80.4,88.85,70.56,11.38,171.6,cpu_seconds
j8_0540,21,2,evosuite,1,1,97.79,100.0,86.26,9.55,43.7,cpu_seconds
j8_0541,578,37,evosuite,1,1,84.21,87.99,80.6,9.36,126.0,cpu_seconds
j8_0542,310,24,evosuite,1,1,96.98,95.11,77.78,6.24,89.2,cpu_seconds
j8_0543,145,9,evosuite,1,1,89.13,94.97,82.28,4.89,126.8,cpu_seconds
j8_0544,1710,69,evosuite,1,1,91.34,91.66,100.0,6.73,238.9,cpu_seconds
j8_0545,1253,55,evosuite,1,1,90.85,91.69,76.03,10.0,212.9,cpu_seconds
j8_0546,529,24,evosuite,1,1,83.11,87.25,86.67,4.94,153.5,cpu_seconds
j8_0547,80,5,evosuite,1,1,74.9,87.1,74.59,11.78,43.7,cpu_seconds
j8_0548,395,24,evosuite,1,1,93.67,91.13,100.0,9.63,127.9,cpu_seconds
j8_0549,165,10,evosuite,1,1,75.53,82.9,66.02,7.46,81.2,cpu_seconds
j8_0550,1961,119,evosuite,1,1,68.51,74.97,75.22,15.07,191.4,cpu_seconds
j8_0551,628,41,evosuite,1,1,73.86,76.51,80.25,14.3,196.6,cpu_seconds
j8_0552,2254,66,evosuite,1,1,82.59,91.03,67.07,8.13,236.9,cpu_seconds
j8_0553,95,8,evosuite,1,1,91.32,88.46,100.0,10.11,43.7,cpu_seconds
j8_0554,183,15,evosuite,1,1,95.08,99.59,90.96,6.45,154.8,cpu_seconds
j8_0555,1313,60,evosuite,1,1,98.02,98.25,90.25,8.02,232.8,cpu_seconds
j8_0556,1343,70,evosuite,1,1,77.35,81.61,70.89,9.34,215.5,cpu_seconds
j8_0557,348,17,evosuite,1,1,89.31,96.42,83.5,4.25,167.3,cpu_seconds
j8_0558,297,22,evosuite,1,1,93.86,90.87,81.77,3.12,162.5,cpu_seconds
j8_0559,1061,62,evosuite,1,1,59.71,70.04,47.7,9.99,140.3,cpu_seconds
j8_0560,624,28,evosuite,1,1,84.03,83.56,78.66,8.3,202.0,cpu_seconds
j8_0561,418,18,evosuite,1,1,80.58,80.77,68.64,6.99,146.1,cpu_seconds
j8_0562,358,23,evosuite,1,1,88.31,89.44,93.12,9.01,161.7,cpu_seconds
j8_0563,1316,65,evosuite,1,1,82.81,88.01,70.11,7.05,227.1,cpu_seconds
j8_0564,1585,57,evosuite,1,1,72.66,76.13,68.41,10.66,240.0,cpu_seconds
j8_0565,2052,66,evosuite,1,1,68.0,66.81,55.72,13.07,237.4,cpu_seconds
j8_0566,1958,86,evosuite,1,1,77.98,87.86,73.41,8.54,236.2,cpu_seconds
j8_0567,315,27,evosuite,1,1,77.78,83.01,82.76,4.86,43.7,cpu_seconds
j8_0568,533,23,evosuite,1,1,70.65,80.19,66.19,11.18,109.1,cpu_seconds
j8_0569,2347,93,evosuite,1,1,63.99,70.92,62.32,8.8,232.0,cpu_seconds
j8_0570,298,23,evosuite,1,1,100.0,100.0,94.63,6.89,113.5,cpu_seconds
j8_0571,1033,50,evosuite,1,1,86.56,89.32,81.13,6.67,230.0,cpu_seconds
j8_0572,1065,43,evosuite,1,1,79.23,84.66,84.44,9.4,192.3,cpu_seconds
j8_0573,424,25,evosuite,1,1,79.9,89.16,67.58,11.48,187.3,cpu_seconds
j8_0574,838,41,evosuite,1,1,60.62,71.9,66.37,12.27,152.6,cpu_seconds
j8_0575,1765,76,evosuite,1,1,65.0,79.2,68.2,13.07,215.9,cpu_seconds
